date,zone,station_id,datatype,value
2024-01-24,SOUTH,GHCND:USW00012921,TMIN,56.0
2024-01-25,SOUTH,GHCND:USW00012921,TMIN,46.0
2024-01-26,SOUTH,GHCND:USW00012921,TMIN,52.0
2024-01-27,SOUTH,GHCND:USW00012921,TMIN,45.0
2024-01-28,SOUTH,GHCND:USW00012921,TMIN,38.0
2024-01-29,SOUTH,GHCND:USW00012921,TMIN,39.0
2024-01-30,SOUTH,GHCND:USW00012921,TMIN,43.0
2024-01-31,SOUTH,GHCND:USW00012921,TMIN,42.0
2024-02-01,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-02-02,SOUTH,GHCND:USW00012921,TMIN,57.0
2024-02-03,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-02-04,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-02-05,SOUTH,GHCND:USW00012921,TMIN,48.0
2024-02-06,SOUTH,GHCND:USW00012921,TMIN,41.0
2024-02-07,SOUTH,GHCND:USW00012921,TMIN,42.0
2024-02-08,SOUTH,GHCND:USW00012921,TMIN,58.0
2024-02-09,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-02-10,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-02-11,SOUTH,GHCND:USW00012921,TMIN,48.0
2024-02-12,SOUTH,GHCND:USW00012921,TMIN,42.0
2024-02-13,SOUTH,GHCND:USW00012921,TMIN,35.0
2024-02-14,SOUTH,GHCND:USW00012921,TMIN,44.0
2024-02-15,SOUTH,GHCND:USW00012921,TMIN,60.0
2024-02-16,SOUTH,GHCND:USW00012921,TMIN,54.0
2024-02-17,SOUTH,GHCND:USW00012921,TMIN,38.0
2024-02-18,SOUTH,GHCND:USW00012921,TMIN,32.0
2024-02-19,SOUTH,GHCND:USW00012921,TMIN,35.0
2024-02-20,SOUTH,GHCND:USW00012921,TMIN,43.0
2024-02-21,SOUTH,GHCND:USW00012921,TMIN,56.0
2024-02-22,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-02-23,SOUTH,GHCND:USW00012921,TMIN,56.0
2024-02-24,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-02-25,SOUTH,GHCND:USW00012921,TMIN,52.0
2024-02-26,SOUTH,GHCND:USW00012921,TMIN,55.0
2024-02-27,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-02-28,SOUTH,GHCND:USW00012921,TMIN,48.0
2024-02-29,SOUTH,GHCND:USW00012921,TMIN,46.0
2024-03-01,SOUTH,GHCND:USW00012921,TMIN,46.0
2024-03-02,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-03-03,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-03-04,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-03-05,SOUTH,GHCND:USW00012921,TMIN,57.0
2024-03-06,SOUTH,GHCND:USW00012921,TMIN,56.0
2024-03-07,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-03-08,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-03-09,SOUTH,GHCND:USW00012921,TMIN,46.0
2024-03-10,SOUTH,GHCND:USW00012921,TMIN,41.0
2024-03-11,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-03-12,SOUTH,GHCND:USW00012921,TMIN,58.0
2024-03-13,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-03-14,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-03-15,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-03-16,SOUTH,GHCND:USW00012921,TMIN,62.0
2024-03-17,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-03-18,SOUTH,GHCND:USW00012921,TMIN,51.0
2024-03-19,SOUTH,GHCND:USW00012921,TMIN,46.0
2024-03-20,SOUTH,GHCND:USW00012921,TMIN,54.0
2024-03-21,SOUTH,GHCND:USW00012921,TMIN,56.0
2024-03-22,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-03-23,SOUTH,GHCND:USW00012921,TMIN,52.0
2024-03-24,SOUTH,GHCND:USW00012921,TMIN,57.0
2024-03-25,SOUTH,GHCND:USW00012921,TMIN,56.0
2024-03-26,SOUTH,GHCND:USW00012921,TMIN,51.0
2024-03-27,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-03-28,SOUTH,GHCND:USW00012921,TMIN,45.0
2024-03-29,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-03-30,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-03-31,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-04-01,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-04-02,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-04-03,SOUTH,GHCND:USW00012921,TMIN,45.0
2024-04-04,SOUTH,GHCND:USW00012921,TMIN,49.0
2024-04-05,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-04-06,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-04-07,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-04-08,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-04-09,SOUTH,GHCND:USW00012921,TMIN,62.0
2024-04-10,SOUTH,GHCND:USW00012921,TMIN,55.0
2024-04-11,SOUTH,GHCND:USW00012921,TMIN,52.0
2024-04-12,SOUTH,GHCND:USW00012921,TMIN,52.0
2024-04-13,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-04-14,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-04-15,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-04-16,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-04-17,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-04-18,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-04-19,SOUTH,GHCND:USW00012921,TMIN,69.0
2024-04-20,SOUTH,GHCND:USW00012921,TMIN,58.0
2024-04-21,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-04-22,SOUTH,GHCND:USW00012921,TMIN,52.0
2024-04-23,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-04-24,SOUTH,GHCND:USW00012921,TMIN,69.0
2024-04-25,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-04-26,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-04-27,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-04-28,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-04-29,SOUTH,GHCND:USW00012921,TMIN,70.0
2024-04-30,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-05-01,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-05-02,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-05-03,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-05-04,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-05-05,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-05-06,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-05-07,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-05-08,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-05-09,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-05-10,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-05-11,SOUTH,GHCND:USW00012921,TMIN,68.0
2024-05-12,SOUTH,GHCND:USW00012921,TMIN,68.0
2024-05-13,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-05-14,SOUTH,GHCND:USW00012921,TMIN,61.0
2024-05-15,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-05-16,SOUTH,GHCND:USW00012921,TMIN,67.0
2024-05-17,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-05-18,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-05-19,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-05-20,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-05-21,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-05-22,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-05-23,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-05-24,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-05-25,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-05-26,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-05-27,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-05-28,SOUTH,GHCND:USW00012921,TMIN,70.0
2024-05-29,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-05-30,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-05-31,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-06-01,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-06-02,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-06-03,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-06-04,SOUTH,GHCND:USW00012921,TMIN,81.0
2024-06-05,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-06-06,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-06-07,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-06-08,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-06-09,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-06-10,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-06-11,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-06-12,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-06-13,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-06-14,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-06-15,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-06-16,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-06-17,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-06-18,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-06-19,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-06-20,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-06-21,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-06-22,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-06-23,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-06-24,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-06-25,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-06-26,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-06-27,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-06-28,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-06-29,SOUTH,GHCND:USW00012921,TMIN,81.0
2024-06-30,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-07-01,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-07-02,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-07-03,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-07-04,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-07-05,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-07-06,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-07-07,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-07-08,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-07-09,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-07-10,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-07-11,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-07-12,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-07-13,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-07-14,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-07-15,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-07-16,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-07-17,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-07-18,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-07-19,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-07-20,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-07-21,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-07-22,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-07-23,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-07-24,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-07-25,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-07-26,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-07-27,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-07-28,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-07-29,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-07-30,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-07-31,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-01,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-08-02,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-03,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-08-04,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-08-05,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-08-06,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-08-07,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-08,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-08-09,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-10,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-08-11,SOUTH,GHCND:USW00012921,TMIN,81.0
2024-08-12,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-08-13,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-08-14,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-08-15,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-16,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-17,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-18,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-19,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-08-20,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-08-21,SOUTH,GHCND:USW00012921,TMIN,81.0
2024-08-22,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-08-23,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-08-24,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-08-25,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-08-26,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-08-27,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-08-28,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-08-29,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-08-30,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-08-31,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-09-01,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-09-02,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-09-03,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-09-04,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-09-05,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-09-06,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-09-07,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-09-08,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-09-09,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-09-10,SOUTH,GHCND:USW00012921,TMIN,70.0
2024-09-11,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-09-12,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-09-13,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-09-14,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-09-15,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-09-16,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-09-17,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-09-18,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-09-19,SOUTH,GHCND:USW00012921,TMIN,80.0
2024-09-20,SOUTH,GHCND:USW00012921,TMIN,79.0
2024-09-21,SOUTH,GHCND:USW00012921,TMIN,78.0
2024-09-22,SOUTH,GHCND:USW00012921,TMIN,76.0
2024-09-23,SOUTH,GHCND:USW00012921,TMIN,77.0
2024-09-24,SOUTH,GHCND:USW00012921,TMIN,75.0
2024-09-25,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-09-26,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-09-27,SOUTH,GHCND:USW00012921,TMIN,62.0
2024-09-28,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-09-29,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-09-30,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-10-01,SOUTH,GHCND:USW00012921,TMIN,68.0
2024-10-02,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-10-03,SOUTH,GHCND:USW00012921,TMIN,68.0
2024-10-04,SOUTH,GHCND:USW00012921,TMIN,68.0
2024-10-05,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-10-06,SOUTH,GHCND:USW00012921,TMIN,70.0
2024-10-07,SOUTH,GHCND:USW00012921,TMIN,68.0
2024-10-08,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-10-09,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-10-10,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-10-11,SOUTH,GHCND:USW00012921,TMIN,66.0
2024-10-12,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-10-13,SOUTH,GHCND:USW00012921,TMIN,67.0
2024-10-14,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-10-15,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-10-16,SOUTH,GHCND:USW00012921,TMIN,60.0
2024-10-17,SOUTH,GHCND:USW00012921,TMIN,54.0
2024-10-18,SOUTH,GHCND:USW00012921,TMIN,61.0
2024-10-19,SOUTH,GHCND:USW00012921,TMIN,67.0
2024-10-20,SOUTH,GHCND:USW00012921,TMIN,64.0
2024-10-21,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-10-22,SOUTH,GHCND:USW00012921,TMIN,69.0
2024-10-23,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-10-24,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-10-25,SOUTH,GHCND:USW00012921,TMIN,68.0
2024-10-26,SOUTH,GHCND:USW00012921,TMIN,71.0
2024-10-27,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-10-28,SOUTH,GHCND:USW00012921,TMIN,67.0
2024-10-29,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-10-30,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-10-31,SOUTH,GHCND:USW00012921,TMIN,73.0
2024-11-01,SOUTH,GHCND:USW00012921,TMIN,68.0
2024-11-02,SOUTH,GHCND:USW00012921,TMIN,72.0
2024-11-03,SOUTH,GHCND:USW00012921,TMIN,74.0
2024-11-04,SOUTH,GHCND:USW00012921,TMIN,62.0
2024-11-05,SOUTH,GHCND:USW00012921,TMIN,54.0
2024-11-06,SOUTH,GHCND:USW00012921,TMIN,50.0
2024-11-07,SOUTH,GHCND:USW00012921,TMIN,69.0
2024-11-08,SOUTH,GHCND:USW00012921,TMIN,65.0
2024-11-09,SOUTH,GHCND:USW00012921,TMIN,60.0
2024-11-10,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-11-11,SOUTH,GHCND:USW00012921,TMIN,62.0
2024-11-12,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-11-13,SOUTH,GHCND:USW00012921,TMIN,57.0
2024-11-14,SOUTH,GHCND:USW00012921,TMIN,51.0
2024-11-15,SOUTH,GHCND:USW00012921,TMIN,46.0
2024-11-16,SOUTH,GHCND:USW00012921,TMIN,52.0
2024-11-17,SOUTH,GHCND:USW00012921,TMIN,59.0
2024-11-18,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-11-19,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-11-20,SOUTH,GHCND:USW00012921,TMIN,44.0
2024-11-21,SOUTH,GHCND:USW00012921,TMIN,39.0
2024-11-22,SOUTH,GHCND:USW00012921,TMIN,43.0
2024-11-23,SOUTH,GHCND:USW00012921,TMIN,45.0
2024-11-24,SOUTH,GHCND:USW00012921,TMIN,57.0
2024-11-25,SOUTH,GHCND:USW00012921,TMIN,51.0
2024-11-26,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-11-27,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-11-28,SOUTH,GHCND:USW00012921,TMIN,49.0
2024-11-29,SOUTH,GHCND:USW00012921,TMIN,41.0
2024-11-30,SOUTH,GHCND:USW00012921,TMIN,43.0
2024-12-01,SOUTH,GHCND:USW00012921,TMIN,56.0
2024-12-02,SOUTH,GHCND:USW00012921,TMIN,48.0
2024-12-03,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-12-04,SOUTH,GHCND:USW00012921,TMIN,52.0
2024-12-05,SOUTH,GHCND:USW00012921,TMIN,55.0
2024-12-06,SOUTH,GHCND:USW00012921,TMIN,48.0
2024-12-07,SOUTH,GHCND:USW00012921,TMIN,43.0
2024-12-08,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-12-09,SOUTH,GHCND:USW00012921,TMIN,49.0
2024-12-10,SOUTH,GHCND:USW00012921,TMIN,41.0
2024-12-11,SOUTH,GHCND:USW00012921,TMIN,35.0
2024-12-12,SOUTH,GHCND:USW00012921,TMIN,32.0
2024-12-13,SOUTH,GHCND:USW00012921,TMIN,56.0
2024-12-14,SOUTH,GHCND:USW00012921,TMIN,67.0
2024-12-15,SOUTH,GHCND:USW00012921,TMIN,69.0
2024-12-16,SOUTH,GHCND:USW00012921,TMIN,67.0
2024-12-17,SOUTH,GHCND:USW00012921,TMIN,67.0
2024-12-18,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-12-19,SOUTH,GHCND:USW00012921,TMIN,45.0
2024-12-20,SOUTH,GHCND:USW00012921,TMIN,46.0
2024-12-21,SOUTH,GHCND:USW00012921,TMIN,44.0
2024-12-22,SOUTH,GHCND:USW00012921,TMIN,47.0
2024-12-23,SOUTH,GHCND:USW00012921,TMIN,60.0
2024-12-24,SOUTH,GHCND:USW00012921,TMIN,63.0
2024-12-25,SOUTH,GHCND:USW00012921,TMIN,55.0
2024-12-26,SOUTH,GHCND:USW00012921,TMIN,53.0
2024-12-27,SOUTH,GHCND:USW00012921,TMIN,45.0
2024-12-28,SOUTH,GHCND:USW00012921,TMIN,54.0
2024-12-29,SOUTH,GHCND:USW00012921,TMIN,45.0
2024-12-30,SOUTH,GHCND:USW00012921,TMIN,46.0
2024-12-31,SOUTH,GHCND:USW00012921,TMIN,50.0
2024-01-01,SOUTH,GHCND:USW00012921,TMAX,62.0
2024-01-02,SOUTH,GHCND:USW00012921,TMAX,49.0
2024-01-03,SOUTH,GHCND:USW00012921,TMAX,51.0
2024-01-04,SOUTH,GHCND:USW00012921,TMAX,56.0
2024-01-05,SOUTH,GHCND:USW00012921,TMAX,66.0
2024-01-06,SOUTH,GHCND:USW00012921,TMAX,67.0
2024-01-07,SOUTH,GHCND:USW00012921,TMAX,66.0
2024-01-08,SOUTH,GHCND:USW00012921,TMAX,73.0
2024-01-09,SOUTH,GHCND:USW00012921,TMAX,58.0
2024-01-10,SOUTH,GHCND:USW00012921,TMAX,68.0
2024-01-11,SOUTH,GHCND:USW00012921,TMAX,74.0
2024-01-12,SOUTH,GHCND:USW00012921,TMAX,64.0
2024-01-13,SOUTH,GHCND:USW00012921,TMAX,66.0
2024-01-14,SOUTH,GHCND:USW00012921,TMAX,50.0
2024-01-15,SOUTH,GHCND:USW00012921,TMAX,29.0
2024-01-16,SOUTH,GHCND:USW00012921,TMAX,36.0
2024-01-17,SOUTH,GHCND:USW00012921,TMAX,46.0
2024-01-18,SOUTH,GHCND:USW00012921,TMAX,72.0
2024-01-19,SOUTH,GHCND:USW00012921,TMAX,53.0
2024-01-20,SOUTH,GHCND:USW00012921,TMAX,41.0
2024-01-21,SOUTH,GHCND:USW00012921,TMAX,48.0
2024-01-22,SOUTH,GHCND:USW00012921,TMAX,62.0
2024-01-23,SOUTH,GHCND:USW00012921,TMAX,66.0
2024-01-24,SOUTH,GHCND:USW00012921,TMAX,60.0
2024-01-25,SOUTH,GHCND:USW00012921,TMAX,68.0
2024-01-26,SOUTH,GHCND:USW00012921,TMAX,62.0
2024-01-27,SOUTH,GHCND:USW00012921,TMAX,66.0
2024-01-28,SOUTH,GHCND:USW00012921,TMAX,69.0
2024-01-29,SOUTH,GHCND:USW00012921,TMAX,68.0
2024-01-30,SOUTH,GHCND:USW00012921,TMAX,71.0
2024-01-31,SOUTH,GHCND:USW00012921,TMAX,69.0
2024-02-01,SOUTH,GHCND:USW00012921,TMAX,72.0
2024-02-02,SOUTH,GHCND:USW00012921,TMAX,69.0
2024-02-03,SOUTH,GHCND:USW00012921,TMAX,71.0
2024-02-04,SOUTH,GHCND:USW00012921,TMAX,70.0
2024-02-05,SOUTH,GHCND:USW00012921,TMAX,66.0
2024-02-06,SOUTH,GHCND:USW00012921,TMAX,68.0
2024-02-07,SOUTH,GHCND:USW00012921,TMAX,71.0
2024-02-08,SOUTH,GHCND:USW00012921,TMAX,73.0
2024-02-09,SOUTH,GHCND:USW00012921,TMAX,75.0
2024-02-10,SOUTH,GHCND:USW00012921,TMAX,73.0
2024-02-11,SOUTH,GHCND:USW00012921,TMAX,68.0
2024-02-12,SOUTH,GHCND:USW00012921,TMAX,62.0
2024-02-13,SOUTH,GHCND:USW00012921,TMAX,68.0
2024-02-14,SOUTH,GHCND:USW00012921,TMAX,64.0
2024-02-15,SOUTH,GHCND:USW00012921,TMAX,70.0
2024-02-16,SOUTH,GHCND:USW00012921,TMAX,71.0
2024-02-17,SOUTH,GHCND:USW00012921,TMAX,56.0
2024-02-18,SOUTH,GHCND:USW00012921,TMAX,56.0
2024-02-19,SOUTH,GHCND:USW00012921,TMAX,67.0
2024-02-20,SOUTH,GHCND:USW00012921,TMAX,77.0
2024-02-21,SOUTH,GHCND:USW00012921,TMAX,78.0
2024-02-22,SOUTH,GHCND:USW00012921,TMAX,87.0
2024-02-23,SOUTH,GHCND:USW00012921,TMAX,77.0
2024-02-24,SOUTH,GHCND:USW00012921,TMAX,77.0
2024-02-25,SOUTH,GHCND:USW00012921,TMAX,84.0
2024-02-26,SOUTH,GHCND:USW00012921,TMAX,82.0
2024-02-27,SOUTH,GHCND:USW00012921,TMAX,84.0
2024-02-28,SOUTH,GHCND:USW00012921,TMAX,71.0
2024-02-29,SOUTH,GHCND:USW00012921,TMAX,48.0
2024-03-01,SOUTH,GHCND:USW00012921,TMAX,71.0
2024-03-02,SOUTH,GHCND:USW00012921,TMAX,81.0
2024-03-03,SOUTH,GHCND:USW00012921,TMAX,78.0
2024-03-04,SOUTH,GHCND:USW00012921,TMAX,81.0
2024-03-05,SOUTH,GHCND:USW00012921,TMAX,91.0
2024-03-06,SOUTH,GHCND:USW00012921,TMAX,82.0
2024-03-07,SOUTH,GHCND:USW00012921,TMAX,77.0
2024-03-08,SOUTH,GHCND:USW00012921,TMAX,84.0
2024-03-09,SOUTH,GHCND:USW00012921,TMAX,64.0
2024-03-10,SOUTH,GHCND:USW00012921,TMAX,66.0
2024-03-11,SOUTH,GHCND:USW00012921,TMAX,73.0
2024-03-12,SOUTH,GHCND:USW00012921,TMAX,74.0
2024-03-13,SOUTH,GHCND:USW00012921,TMAX,88.0
2024-03-14,SOUTH,GHCND:USW00012921,TMAX,79.0
2024-03-15,SOUTH,GHCND:USW00012921,TMAX,78.0
2024-03-16,SOUTH,GHCND:USW00012921,TMAX,81.0
2024-03-17,SOUTH,GHCND:USW00012921,TMAX,68.0
2024-03-18,SOUTH,GHCND:USW00012921,TMAX,65.0
2024-03-19,SOUTH,GHCND:USW00012921,TMAX,61.0
2024-03-20,SOUTH,GHCND:USW00012921,TMAX,65.0
